split_tag,experiment,model,eval_track,slice_stage,ood_name,bin_family,bin_label,bin_count,bin_positive_count,bin_negative_count,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,evasion_rate,token_count_median,token_count_mean,lexical_ttr_median,avg_token_len_median,source_file,threshold_note,split,semantic_coverage,defer_rate
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q3,996,505,491,0.6878,0.6824,0.7066,0.743,0.0257,0.1386,0.2871,0.1941,85.0,81.0241,0.7857,5.047,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=505; n_neg=491; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,,complexity_bin,complex_q3,192,20,172,0.8021,0.6752,0.4617,0.8634,0.0,0.0,0.7,0.15,9.0,9.2917,1.0,5.0,metrics_hybrid_bins_splitB.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=20; n_neg=172,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q3,169,81,88,0.5858,0.5672,0.5737,0.6456,0.0,0.0,0.0,0.1728,28.0,62.9645,0.8462,5.401,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=81; n_neg=88; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q3,996,505,491,0.6857,0.6805,0.692,0.7402,0.0,0.0,0.0,0.198,85.0,81.0241,0.7857,5.047,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=505; n_neg=491; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,,complexity_bin,complex_q3,192,20,172,0.9115,0.7574,0.3396,0.8616,0.0,0.2,0.5,0.45,9.0,9.2917,1.0,5.0,metrics_hybrid_bins_splitB.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=20; n_neg=172,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q3,169,81,88,0.5562,0.5522,0.5378,0.6446,0.0123,0.0123,0.0247,0.5185,28.0,62.9645,0.8462,5.401,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=81; n_neg=88; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q3,996,505,491,0.6205,0.6124,0.577,0.6028,0.0238,0.0693,0.1564,0.5307,85.0,81.0241,0.7857,5.047,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=505; n_neg=491; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,,complexity_bin,complex_q3,192,20,172,0.8385,0.7057,0.5021,0.8667,0.0,0.7,0.75,0.2,9.0,9.2917,1.0,5.0,metrics_hybrid_bins_splitB.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=20; n_neg=172,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q3,169,81,88,0.6331,0.6167,0.5972,0.6785,0.0,0.0,0.0,0.1235,28.0,62.9645,0.8462,5.401,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=81; n_neg=88; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,hybrid,HYBRID_SEM_LEARNED_META_FUSION,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q3,996,505,491,0.6948,0.6893,0.7065,0.7509,0.0,0.0,0.0,0.1842,85.0,81.0241,0.7857,5.047,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=505; n_neg=491; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test,complexity_bin,complex_q3,192,20,172,0.724,0.6062,0.6698,0.8698,0.45,0.55,0.75,0.15,9.0,9.2917,1.0,5.0,metrics_semantic_bins_splitB.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=192; n_pos=20; n_neg=172; ood_name=ood_test,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q3,169,81,88,0.574,0.5525,0.6134,0.6525,0.0123,0.1235,0.2346,0.1728,28.0,62.9645,0.8462,5.401,metrics_semantic_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=169; n_pos=81; n_neg=88; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,semantic,SEM_LOGREG_BGE,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q3,996,505,491,0.6878,0.6824,0.7066,0.743,0.0257,0.1386,0.2871,0.1941,85.0,81.0241,0.7857,5.047,metrics_semantic_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q3; stage=OOD; eval_track=deployment_threshold; n_total=996; n_pos=505; n_neg=491; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q3,,
B,ablation,M1_TFIDF_ONLY,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8647,0.5373,0.0761,0.7515,0.0,0.3333,0.3333,0.3333,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M1_TFIDF_ONLY,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8164,0.655,0.4792,0.789,0.0603,0.3015,0.4121,0.6683,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M1_TFIDF_ONLY,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.4824,0.3443,0.0761,0.7515,0.0,0.3333,0.3333,0.3333,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M1_TFIDF_ONLY,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.657,0.6145,0.4792,0.789,0.0603,0.3015,0.4121,0.1859,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M2_TFIDF_PLUS_FLAGS,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8294,0.5382,0.1323,0.9202,0.0,0.3333,0.6667,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M2_TFIDF_PLUS_FLAGS,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.7834,0.602,0.3939,0.7334,0.0452,0.1809,0.2915,0.7286,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M2_TFIDF_PLUS_FLAGS,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3294,0.2659,0.1323,0.9202,0.0,0.3333,0.6667,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M2_TFIDF_PLUS_FLAGS,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6259,0.5817,0.3939,0.7334,0.0452,0.1809,0.2915,0.2462,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.9235,0.5467,0.0952,0.8663,0.0,0.3333,0.3333,0.6667,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8064,0.5478,0.4197,0.7465,0.0553,0.201,0.3467,0.8744,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3118,0.2548,0.0952,0.8663,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V1_TOTAL,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6209,0.5776,0.4197,0.7465,0.0553,0.201,0.3467,0.2462,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8353,0.5425,0.101,0.8902,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.7904,0.6139,0.3981,0.7329,0.0503,0.1809,0.3116,0.7136,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3765,0.2943,0.101,0.8902,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_STRUCTURED,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6369,0.5869,0.3981,0.7329,0.0503,0.1809,0.3116,0.2764,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8294,0.5382,0.1073,0.9002,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.7964,0.6231,0.4273,0.7449,0.0553,0.2312,0.3367,0.7035,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3588,0.2839,0.1073,0.9002,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TAILCAL,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6279,0.5815,0.4273,0.7449,0.0553,0.2312,0.3367,0.2613,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8294,0.5382,0.1029,0.8782,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.7904,0.5977,0.3775,0.722,0.0402,0.1859,0.2513,0.7538,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3,0.2473,0.1029,0.8782,0.0,0.3333,0.3333,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6098,0.5681,0.3775,0.722,0.0402,0.1859,0.2513,0.2513,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TRIPWIRE,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.8353,0.5425,0.1537,0.9082,0.0,0.3333,0.6667,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TRIPWIRE,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.7914,0.6242,0.4143,0.7358,0.0553,0.206,0.3266,0.6884,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TRIPWIRE,ranking,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.3941,0.3046,0.1537,0.9082,0.0,0.3333,0.6667,0.0,16.0,15.9824,1.0,5.3717,metrics_ablation_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TRIPWIRE,ranking,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.6369,0.5862,0.4143,0.7358,0.0553,0.206,0.3266,0.2814,12.0,17.7252,1.0,4.5238,metrics_ablation_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=ranking; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.5941,0.3982,0.1732,0.6747,0.0,0.3333,0.6667,0.3333,16.0,15.9824,1.0,5.3717,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8997,0.8368,0.8163,0.9289,0.5226,0.6935,0.7889,0.3015,12.0,17.7252,1.0,4.5238,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.5941,0.3982,0.1732,0.6747,0.0,0.3333,0.6667,0.3333,16.0,15.9824,1.0,5.3717,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8997,0.8368,0.8163,0.9289,0.5226,0.6935,0.7889,0.3015,12.0,17.7252,1.0,4.5238,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.4118,0.3074,0.1732,0.6747,0.0,0.3333,0.6667,0.3333,16.0,15.9824,1.0,5.3717,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8556,0.8024,0.8163,0.9289,0.5226,0.6935,0.7889,0.1558,12.0,17.7252,1.0,4.5238,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.4294,0.3169,0.0301,0.5968,0.0,0.0,0.0,0.3333,16.0,15.9824,1.0,5.3717,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8776,0.8227,0.7447,0.9167,0.0,0.7085,0.7186,0.196,12.0,17.7252,1.0,4.5238,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection,complexity_bin,complex_q4,170,3,167,0.6765,0.436,0.0209,0.4471,0.0,0.0,0.0,0.3333,16.0,15.9824,1.0,5.3717,metrics_hybrid_bins_splitB__ood-ood_test_injection.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=170; n_pos=3; n_neg=167; ood_name=ood_test_injection,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
B,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,deployment_threshold,OOD,ood_test_injection_standard,complexity_bin,complex_q4,997,199,798,0.8656,0.7668,0.4219,0.8056,0.0151,0.1508,0.2965,0.4623,12.0,17.7252,1.0,4.5238,metrics_hybrid_bins_splitB__ood-ood_test_injection_standard.csv,bin_eval=complexity_bin:complex_q4; stage=OOD; eval_track=deployment_threshold; n_total=997; n_pos=199; n_neg=798; ood_name=ood_test_injection_standard,OOD_BIN_COMPLEXITY_BIN_COMPLEX_Q4,,
